Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,hit_year
spotify:track:7dJYggqjKo71KI9sLzqCs8,Agora Hills,Scarlet,Doja Cat,9/22/2023,265360,76,True,nick170708!,2023-10-20T10:14:52Z,,Kemosabe Records/RCA Records,0.75,0.674,8,-6.128,0,0.097,0.228,8.91e-05,0.122,0.392,123.026,4,2023
spotify:track:73RbfOTJIjHzi2pcVHjeHM,What It Is (Solo Version),What It Is (Versions),Doechii,3/17/2023,189824,72,True,nick170708!,2023-07-31T19:59:21Z,,Top Dawg Entertainment/Capitol Records,0.74,0.758,1,-5.851,0,0.0921,0.061,1.44e-06,0.0967,0.757,171.925,4,2023
spotify:track:3XB5uhhlYSnkxpSihkNQwh,QLONA,MA�ANA SER� BONITO (BICHOTA SEASON),KAROL G;Peso Pluma,8/11/2023,172797,71,True,nick170708!,2023-09-01T15:22:13Z,"reggaeton,latin,urbano latino,corrido,corridos tumbados,corridos b�licos,m�sica mexicana,sad sierre�o,banda,electro corridos",Bichota/Interscope Records,0.843,0.741,7,-7.486,0,0.293,0.541,1.88e-06,0.0879,0.45,169.933,4,2023
spotify:track:4sx6NRwL6Ol3V6m9exwGlQ,LOVE AGAIN,LOVE AGAIN,The Kid LAROI,1/27/2023,146640,64,False,nick170708!,2023-11-30T02:29:02Z,,Columbia,0.584,0.455,11,-6.211,0,0.0276,0.447,0.0,0.113,0.367,107.055,4,2023
spotify:track:11xC6P3iKYpFThT6Ce1KdG,Attention,Attention,Doja Cat,6/16/2023,277043,59,True,nick170708!,2023-11-30T02:29:21Z,,Kemosabe Records/RCA Records,0.759,0.567,2,-7.911,1,0.248,0.118,0.0278,0.105,0.421,87.981,4,2023
spotify:track:2qSkIjg1o9h3YT9RAgYN75,Espresso,Espresso,Sabrina Carpenter,4/12/2024,175459,85,True,nick170708!,2024-04-12T12:52:19Z,pop,Island Records,0.701,0.76,0,-5.478,1,0.0285,0.107,6.54e-05,0.185,0.69,103.969,4,2024
spotify:track:2plbrEY59IikOBgBGLjaoe,Die With A Smile,Die With A Smile,Lady Gaga;Bruno Mars,8/16/2024,251667,92,False,nick170708!,2024-08-16T04:47:20Z,"art pop,pop",Interscope,0.521,0.592,6,-7.777,0,0.0304,0.308,0.0,0.122,0.535,157.969,3,2024
spotify:track:6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,HIT ME HARD AND SOFT,Billie Eilish,5/17/2024,210373,95,False,nick170708!,2024-05-27T22:57:05Z,,Darkroom/Interscope Records,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4,2024
spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Not Like Us,Kendrick Lamar,5/4/2024,274192,87,True,nick170708!,2024-05-13T02:17:11Z,"hip hop,west coast hip hop","Kendrick Lamar, under exclusive license to Interscope Records",0.898,0.472,1,-7.001,1,0.0776,0.0107,0.0,0.141,0.214,101.061,4,2024
spotify:track:6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,Beautiful Things,Benson Boone,1/18/2024,180304,85,False,nick170708!,2024-01-26T05:11:01Z,,"Night Street Records, Inc./Warner Records Inc.",0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,3,2024
spotify:track:46kspZSY3aKmwQe7O77fCC,we can't be friends (wait for your love),eternal sunshine,Ariana Grande,3/8/2024,228639,80,False,nick170708!,2024-03-08T10:00:12Z,pop,Republic Records,0.645,0.646,5,-8.334,1,0.0427,0.0615,3.04e-05,0.074,0.295,115.842,4,2024
spotify:track:0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!","Good Luck, Babe!",Chappell Roan,4/5/2024,218423,90,False,nick170708!,2024-05-13T02:18:08Z,,Chappell Roan PS/ Island,0.7,0.582,11,-5.96,0,0.0356,0.0502,0.0,0.0881,0.785,116.712,4,2024
spotify:track:5N3hjp1WNayUPZrA8kJmJP,Please Please Please,Please Please Please,Sabrina Carpenter,6/6/2024,186365,79,True,nick170708!,2024-06-07T14:50:58Z,pop,Island Records,0.669,0.586,9,-6.073,1,0.054,0.274,0.0,0.104,0.579,107.071,4,2024
spotify:track:3qhlB30KknSejmIvZZLjOD,End of Beginning,DECIDE,Djo,9/16/2022,159245,90,False,nick170708!,2024-02-22T11:43:43Z,,Djo,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4,2024
spotify:track:5vNRhkKd0yEAg8suGBpjeY,APT.,APT.,ROSÉ;Bruno Mars,10/18/2024,169917,88,False,nick170708!,2024-10-25T04:06:42Z,k-pop,Atlantic Records,0.777,0.783,0,-4.477,0,0.26,0.0283,0.0,0.355,0.939,149.027,4,2024
spotify:track:7gaA3wERFkFkgivjwbSvkG,"yes, and?","yes, and?",Ariana Grande,1/12/2024,214994,72,True,nick170708!,2024-10-01T18:39:35Z,pop,Republic Records,0.787,0.775,1,-6.614,1,0.0548,0.19,6.54e-05,0.113,0.787,118.998,4,2024
spotify:track:2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,i like the way you kiss me,Artemas,3/19/2024,142514,81,False,nick170708!,2024-03-25T14:15:42Z,,Artemas,0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,4,2024
spotify:track:1d7Ptw3qYcfpdLNL5REhtJ,Taste,Short n' Sweet,Sabrina Carpenter,8/23/2024,157279,70,False,nick170708!,2024-08-23T12:29:34Z,pop,Island Records,0.67,0.91,0,-4.07,0,0.0634,0.0939,0.0,0.304,0.786,112.966,4,2024
spotify:track:2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone),THE TORTURED POETS DEPARTMENT,Taylor Swift;Post Malone,4/18/2024,228965,81,False,nick170708!,2024-04-19T04:04:30Z,,Taylor Swift,0.504,0.386,11,-10.976,1,0.0308,0.502,1.53e-05,0.0961,0.281,192.004,4,2024
spotify:track:42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),UTOPIA,Travis Scott;Playboi Carti,7/28/2023,191700,84,True,nick170708!,2024-03-05T13:15:07Z,"rap,rage rap",Cactus Jack/Epic,0.569,0.882,3,-2.777,0,0.06,0.0316,0.0,0.142,0.201,148.038,4,2024
spotify:track:17phhZDn6oGtzMe56NuWvj,Lose Control,I've Tried Everything But Therapy (Part 1),Teddy Swims,9/15/2023,210688,90,False,nick170708!,2024-01-26T05:06:24Z,,Warner Records,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,3,2024
spotify:track:0mflMxspEfB0VbI1kyLiAv,Stick Season,Stick Season,Noah Kahan,10/14/2022,182346,85,False,nick170708!,2024-01-02T00:39:57Z,,Mercury Records/Republic Records,0.664,0.5,9,-6.935,1,0.0651,0.799,0.0,0.0966,0.801,117.896,4,2024
spotify:track:43iIQbw5hx986dUEZbr3eN,From The Start,Bewitched,Laufey,9/8/2023,169573,87,False,nick170708!,2025-01-04T18:08:13Z,,Laufey,0.554,0.339,1,-10.088,1,0.0779,0.886,0.00128,0.11,0.83,80.994,4,2024
spotify:track:3HMY0r2BAdpasXMY8rseR0,Too Sweet,Unheard,Hozier,3/22/2024,251424,76,False,nick170708!,2024-03-25T14:15:33Z,,Rubyworks / Universal-Island Records Ltd.,0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4,2024
spotify:track:7AYmToZ5y67fBjq4RLFbuq,TEXAS HOLD 'EM,TEXAS HOLD 'EM,Beyoncé,2/10/2024,233456,58,True,nick170708!,2024-02-20T02:14:19Z,,Parkwood Entertainment/Columbia,0.727,0.711,2,-6.549,1,0.078,0.582,0.0,0.158,0.375,110.012,4,2024
spotify:track:7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),I Had Some Help,Post Malone;Morgan Wallen,5/10/2024,178205,81,True,nick170708!,2024-05-13T02:17:18Z,country,Mercury Records/Republic Records,0.638,0.855,7,-4.86,1,0.0264,0.00757,0.0,0.245,0.731,127.986,4,2024
spotify:track:7fzHQizxTqy8wTXwlrgPQQ,MILLION DOLLAR BABY,MILLION DOLLAR BABY,Tommy Richman,4/26/2024,155151,9,False,nick170708!,2024-05-13T02:17:05Z,,ISO Supremacy. Under exclusive license to PULSE Records.,0.849,0.699,1,-5.106,0,0.0436,0.0982,0.000215,0.068,0.927,138.003,4,2024
spotify:track:629DixmZGHc7ILtEntuiWE,LUNCH,HIT ME HARD AND SOFT,Billie Eilish,5/17/2024,179586,82,False,nick170708!,2024-05-17T04:24:58Z,,Darkroom/Interscope Records,0.893,0.4,11,-7.981,0,0.0643,0.0452,0.0823,0.0632,0.945,124.987,4,2024
spotify:track:6XjDF6nds4DE2BBbagZol6,Gata Only,Gata Only,FloyyMenor;Cris MJ,2/2/2024,222000,85,True,nick170708!,2024-02-28T15:04:19Z,"reggaeton chileno,chilean trap,chilean mambo,reggaeton",FloyyMenor under exclusive license to UnitedMasters LLC,0.791,0.499,8,-8.472,0,0.0509,0.446,2.41e-05,0.0899,0.669,99.986,4,2024
spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Idol Episode 4 (Music from the HBO Original Series),The Weeknd;JENNIE;Lily-Rose Depp,6/23/2023,244684,92,False,nick170708!,2024-01-02T00:39:41Z,k-pop,XO / Republic Records,0.264,0.64,8,-6.221,1,0.0442,0.0393,2.31e-06,0.151,0.19,84.828,4,2024
spotify:track:3WOhcATHxK2SLNeP5W3v1v,Guess featuring billie eilish,Guess featuring billie eilish,Charli xcx;Billie Eilish,8/1/2024,143330,75,False,nick170708!,2024-08-01T23:45:57Z,"hyperpop,art pop",Atlantic Records,0.776,0.667,7,-6.622,1,0.0983,0.0146,0.3,0.0761,0.618,130.019,4,2024
spotify:track:4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,The Rise and Fall of a Midwest Princess,Chappell Roan,9/22/2023,184841,77,False,nick170708!,2024-07-04T22:19:22Z,,Chappell Roan PS/ Island,0.742,0.757,6,-4.981,1,0.0421,0.0187,0.0,0.305,0.957,139.982,4,2024
spotify:track:51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry",The Secret of Us,Gracie Abrams,6/21/2024,157146,87,True,nick170708!,2024-10-13T04:29:30Z,,"Gracie Abrams, under exclusive license to Interscope Records",0.53,0.406,10,-7.507,1,0.033,0.656,0.0,0.133,0.338,115.94,3,2024
spotify:track:4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,THE TORTURED POETS DEPARTMENT,Taylor Swift,4/18/2024,218004,80,True,nick170708!,2024-05-13T02:17:45Z,,Taylor Swift,0.701,0.751,0,-8.39,1,0.0502,0.123,0.0,0.15,0.22,129.994,4,2024
spotify:track:1Es7AUAhQvapIcoh3qMKDL,Timeless (feat. Playboi Carti),Timeless,The Weeknd;Playboi Carti,9/27/2024,256000,17,True,nick170708!,2024-09-29T01:43:23Z,rage rap,XO / Republic Records,0.769,0.722,11,-5.485,0,0.0507,0.0584,2.56e-06,0.111,0.57,119.973,4,2024
spotify:track:2tudvzsrR56uom6smgOcSf,Like That,WE DON'T TRUST YOU,Future;Metro Boomin;Kendrick Lamar,3/22/2024,267706,82,True,nick170708!,2024-03-24T20:53:37Z,"rap,hip hop,west coast hip hop",Wilburn Holding Co./Boominati/Epic/Republic,0.814,0.676,11,-4.67,0,0.231,0.00709,1.28e-05,0.119,0.312,162.012,4,2024
spotify:track:1QoyuMHNBe7lg3YW4Qtll4,St. Chroma (feat. Daniel Caesar),CHROMAKOPIA,"Tyler, The Creator;Daniel Caesar",10/28/2024,197019,78,True,nick170708!,2024-10-30T16:41:36Z,,Columbia,0.576,0.884,0,-5.058,1,0.555,0.357,0.0,0.368,0.373,150.45,4,2024
spotify:track:2KslE17cAJNHTsI2MI0jb2,Standing Next to You,GOLDEN,Jung Kook,11/3/2023,206019,82,False,nick170708!,2024-01-02T00:40:28Z,k-pop,BIGHIT MUSIC,0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,4,2024
spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Who,MUSE,Jimin,7/19/2024,170887,86,False,nick170708!,2024-08-03T14:57:12Z,k-pop,BIGHIT MUSIC,0.66,0.756,0,-3.743,0,0.032,0.00289,0.0,0.193,0.838,116.034,4,2024
spotify:track:1bjeWoagtHmUKputLVyDxQ,Saturn,Saturn,SZA,2/22/2024,186191,78,False,nick170708!,2024-02-23T00:24:00Z,r&b,Top Dawg Entertainment/RCA Records,0.411,0.619,1,-6.834,1,0.0368,0.62,0.0,0.11,0.337,177.937,4,2024
spotify:track:3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,HIT ME HARD AND SOFT,Billie Eilish,5/17/2024,261466,92,False,nick170708!,2024-10-31T00:28:54Z,,Darkroom/Interscope Records,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4,2024
spotify:track:2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),A Bar Song (Tipsy),Shaboozey,4/12/2024,171291,83,True,nick170708!,2024-05-13T02:17:28Z,,American Dogwood / EMPIRE,0.722,0.709,9,-4.95,1,0.0273,0.0633,0.0,0.0804,0.604,81.012,4,2024
spotify:track:3h5TiWTqGxjSjFrbruPFH9,Praise Jah In The Moonlight,Praise Jah In The Moonlight,YG Marley,12/27/2023,263040,73,False,nick170708!,2024-02-03T12:51:28Z,reggae,YG Marley Music,0.66,0.727,6,-4.028,0,0.0441,0.128,1.31e-05,0.524,0.418,125.023,4,2024
spotify:track:0R6NfOiLzLj4O5VbYSJAjf,La Diabla,La Diabla,Xavi,11/30/2023,172264,74,False,nick170708!,2024-01-02T00:39:34Z,"corridos tumbados,corrido,corridos bélicos,sad sierreño,música mexicana,banda,sierreño",Interscope Records,0.751,0.819,11,-4.372,0,0.0409,0.255,0.0,0.236,0.697,131.842,3,2024
spotify:track:05WVKTdZhlIMX4qqMLuo0f,BELLAKEO,BELLAKEO,Peso Pluma;Anitta,12/7/2023,197333,72,True,nick170708!,2024-01-02T00:39:49Z,"corrido,corridos tumbados,corridos bélicos,música mexicana,sad sierreño,banda,electro corridos,brazilian pop,funk pop,brazilian funk,funk carioca",Double P Records,0.72,0.88,9,-2.834,1,0.101,0.0562,0.06,0.153,0.463,180.011,4,2024
spotify:track:4w2GLmK2wnioVnb5CPQeex,360,BRAT,Charli xcx,6/7/2024,133805,76,True,nick170708!,2024-12-04T14:33:39Z,"hyperpop,art pop",Atlantic Records,0.857,0.62,0,-8.13,1,0.0472,0.646,0.244,0.0934,0.796,120.042,4,2024
spotify:track:2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),GNX,Kendrick Lamar;SZA,11/21/2024,177598,85,False,nick170708!,2024-11-27T04:41:05Z,"hip hop,west coast hip hop,r&b","pgLang, under exclusive license to Interscope Records",0.707,0.575,2,-7.546,1,0.125,0.251,0.0,0.248,0.576,138.008,4,2024
spotify:track:52eIcoLUM25zbQupAZYoFh,redrum,american dream,21 Savage,1/12/2024,270697,79,True,nick170708!,2024-01-17T17:22:43Z,,"Slaughter Gang, LLC/Epic Records",0.625,0.733,2,-8.757,1,0.0488,0.00598,0.000983,0.375,0.244,172.09,4,2024
spotify:track:3w0w2T288dec0mgeZZqoNN,CARNIVAL,VULTURES 1,¥$;Kanye West;Ty Dolla $ign;Rich The Kid;Playboi Carti,2/9/2024,264324,10,True,nick170708!,2024-02-22T11:43:55Z,"rap,trap soul,trap,rage rap",Ye,0.594,0.811,1,-5.746,1,0.159,0.189,0.0,0.339,0.311,148.144,4,2024
spotify:track:0xGQTpN4ESETtl1Sp6rzd2,São Paulo (feat. Anitta),São Paulo,The Weeknd;Anitta,10/31/2024,301623,11,True,nick170708!,2024-10-31T00:09:30Z,"brazilian pop,funk pop,brazilian funk,funk carioca",XO / Republic Records,0.574,0.659,5,-7.377,0,0.0768,0.0412,0.0002,0.0921,0.506,127.347,4,2024
spotify:track:6tNgRQ0K2NYZ0Rb9l9DzL8,obsessed,GUTS (spilled),Olivia Rodrigo,3/22/2024,170541,74,True,nick170708!,2024-03-22T04:13:57Z,,Olivia Rodrigo PS,0.68,0.581,8,-5.166,1,0.106,0.0181,1.07e-06,0.276,0.63,119.974,4,2024
spotify:track:0Lmbke3KNVFXtoH2mMSHCw,the boy is mine,eternal sunshine,Ariana Grande,3/8/2024,173639,79,True,nick170708!,2024-03-08T12:32:26Z,pop,Republic Records,0.795,0.63,7,-5.854,0,0.0434,0.157,0.0,0.0732,0.447,97.998,4,2024
spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF,Bed Chem,Short n' Sweet,Sabrina Carpenter,8/23/2024,171869,83,False,nick170708!,2024-09-22T14:19:35Z,pop,Island Records,0.739,0.727,11,-5.968,0,0.0426,0.0678,0.0,0.104,0.676,94.99,4,2024
spotify:track:2PnlsTsOTLE5jnBnNe2K0A,The Emptiness Machine,The Emptiness Machine,Linkin Park,9/5/2024,190427,78,True,nick170708!,2024-09-21T17:49:53Z,"nu metal,rap metal,rock,alternative metal",Warner Records,0.466,0.872,7,-3.344,1,0.0336,0.0156,0.0,0.121,0.806,184.115,4,2024
spotify:track:2HYFX63wP3otVIvopRS99Z,Houdini,Houdini,Eminem,5/31/2024,227239,76,True,nick170708!,2024-05-31T14:14:32Z,"rap,hip hop",Shady/Aftermath/Interscope Records,0.936,0.887,9,-2.76,0,0.0683,0.0292,1.88e-06,0.0582,0.889,127.003,4,2024
spotify:track:5aIVCx5tnk0ntmdiinnYvw,Water,Water,Tyla,7/28/2023,200255,84,False,nick170708!,2024-01-02T00:39:38Z,afrobeats,FAX Records/Epic,0.673,0.722,3,-3.495,0,0.0755,0.0856,0.0,0.137,0.519,117.187,4,2024
spotify:track:6me7F0aaZjwDo6RJ5MrfBD,Evergreen,RMCM,Richy Mitch & The Coal Miners,5/17/2017,87000,82,False,nick170708!,2024-04-08T22:00:15Z,,Richy Mitch & The Coal Miners,0.555,0.216,3,-11.661,1,0.0721,0.557,0.00416,0.109,0.504,79.109,3,2024
spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,CHIHIRO,HIT ME HARD AND SOFT,Billie Eilish,5/17/2024,303440,87,False,nick170708!,2024-05-27T00:39:24Z,,Darkroom/Interscope Records,0.7,0.425,7,-12.531,1,0.0529,0.144,0.879,0.083,0.521,110.015,4,2024
spotify:track:2o1pb13quMReXZqE7jWsgq,intro (end of the world),eternal sunshine,Ariana Grande,3/8/2024,92400,77,True,nick170708!,2024-03-25T14:15:54Z,pop,Republic Records,0.506,0.362,10,-9.48,1,0.0416,0.67,0.0,0.176,0.385,84.726,4,2024
spotify:track:7ne4VBA60CxGM75vw0EYad,Thats So True,The Secret of Us (Deluxe),Gracie Abrams,10/18/2024,166300,90,True,nick170708!,2024-10-30T16:41:55Z,,"Gracie Abrams, under exclusive license to Interscope Records",0.554,0.808,1,-4.169,1,0.0368,0.214,0.0,0.159,0.372,108.548,4,2024
spotify:track:6WO7IDGLakjO38lsvI2gHB,Slow It Down,Slow It Down,Benson Boone,3/21/2024,161831,71,False,nick170708!,2024-03-22T04:45:47Z,,"Night Street Records, Inc./Warner Records Inc.",0.432,0.583,8,-4.682,1,0.0687,0.174,0.0,0.0933,0.544,181.489,4,2024
spotify:track:1yeB8MUNeLo9Ek1UEpsyz6,Rich Baby Daddy (feat. Sexyy Red & SZA),For All The Dogs,Drake;Sexyy Red;SZA,10/6/2023,319191,78,True,nick170708!,2024-01-04T02:10:42Z,"rap,r&b",OVO/Republic,0.636,0.729,2,-4.495,1,0.055,0.0458,0.0,0.384,0.141,146.009,4,2024
spotify:track:6MzofobZt2dm0Kf1hTThFz,Diet Pepsi,Diet Pepsi,Addison Rae,8/9/2024,169697,77,False,nick170708!,2024-11-14T22:03:51Z,,Columbia,0.669,0.561,10,-6.538,1,0.0411,0.495,0.00962,0.0954,0.841,150.069,4,2024
spotify:track:3CWq0pAKKTWb0K4yiglDc4,Youre Losing Me (From The Vault),You're Losing Me (From The Vault),Taylor Swift,11/29/2023,277831,74,False,nick170708!,2024-01-04T02:08:11Z,,Taylor Swift,0.744,0.396,0,-13.712,1,0.057,0.509,0.00319,0.121,0.18,102.969,4,2024
spotify:track:6XaJfhwof7qIgbbXO5tIQI,Igual Que Un Ángel (with Peso Pluma),ORQUÍDEAS,Kali Uchis;Peso Pluma,1/12/2024,260370,77,False,nick170708!,2024-01-17T17:22:58Z,"corrido,corridos tumbados,corridos bélicos,música mexicana,sad sierreño,banda,electro corridos",Geffen Records,0.695,0.592,5,-5.34,0,0.032,0.00449,0.000663,0.185,0.482,108.001,4,2024
spotify:track:7bywjHOc0wSjGGbj04XbVi,LUNA,FERXXOCALIPSIS,Feid;ATL Jacob,12/1/2023,196800,85,False,nick170708!,2024-01-26T05:11:24Z,"reggaeton,urbano latino",UMLE - Latino,0.774,0.86,7,-2.888,0,0.13,0.131,0.0,0.116,0.446,100.019,4,2024
spotify:track:6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,Si Antes Te Hubiera Conocido,KAROL G,6/21/2024,195824,84,False,nick170708!,2024-07-03T12:01:05Z,"reggaeton,latin,urbano latino",Bichota/Interscope Records,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4,2024
spotify:track:7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,nadie sabe lo que va a pasar mañana,Bad Bunny;Feid,10/13/2023,162767,83,True,nick170708!,2024-01-04T02:09:40Z,"reggaeton,trap latino,urbano latino,latin",Rimas Entertainment LLC,0.911,0.778,5,-2.248,1,0.262,0.0887,2.16e-05,0.179,0.345,96.057,4,2024
spotify:track:5496lks6V3fh1mZAB6IAap,Alibi (with Pabllo Vittar & Yseult),Alibi (with Pabllo Vittar & Yseult),Sevdaliza;Pabllo Vittar;Yseult,6/28/2024,161655,77,False,nick170708!,2024-08-02T23:25:06Z,"brazilian pop,funk pop,tecnobrega,french r&b",Twisted Elegance,0.741,0.754,11,-5.412,0,0.0327,0.00526,8.21e-06,0.125,0.717,126.98,4,2024
spotify:track:6Qb7YsAqH4wWFUMbGsCpap,Training Season,Training Season,Dua Lipa,2/15/2024,209487,76,False,nick170708!,2024-02-16T13:29:30Z,pop,Warner Records,0.812,0.587,5,-4.483,0,0.0477,0.0349,2.64e-06,0.123,0.664,123.041,4,2024
spotify:track:19KlZwqlT3fguP2BeHF1Q1,Disease,Disease,Lady Gaga,10/25/2024,229997,70,False,nick170708!,2024-11-01T10:49:50Z,"art pop,pop",Interscope Records,0.562,0.917,11,-2.768,0,0.117,0.0513,0.0,0.488,0.501,100.987,4,2024
spotify:track:3nQ24dxqvxZEVwlHTeuLz0,Sympathy is a knife featuring ariana grande,Brat and its completely different but also still brat,Charli xcx;Ariana Grande,10/11/2024,154126,63,True,nick170708!,2024-10-11T05:57:06Z,"hyperpop,art pop,pop",Atlantic Records,0.711,0.603,3,-7.815,1,0.0405,0.0962,0.0,0.112,0.339,135.151,4,2024
spotify:track:6vvPecFTmWxDfEJ6cYT1wa,Rockstar,Rockstar,LISA,6/27/2024,138213,75,True,nick170708!,2024-07-03T12:01:19Z,k-pop,Lloud Co./RCA Records,0.668,0.628,8,-4.692,1,0.046,0.129,0.0,0.0293,0.568,140.053,4,2024
spotify:track:3rUGC1vUpkDG9CZFHMur1t,greedy,greedy,Tate McRae,9/15/2023,131872,88,True,nick170708!,2024-01-02T00:39:26Z,,RCA Records Label,0.749,0.729,6,-3.19,0,0.0321,0.261,0.0,0.113,0.816,111.004,1,2024
spotify:track:1a73gcEg6h6Re6hHXoVltJ,FTCU,Pink Friday 2,Nicki Minaj,12/8/2023,172137,68,True,nick170708!,2024-01-02T00:41:02Z,,Republic Records,0.93,0.435,11,-6.694,1,0.202,0.0173,0.000287,0.117,0.227,144.978,4,2024
spotify:track:57wp7VFnV8X0pSVnYArGeJ,Whatever She Wants,Whatever She Wants,Bryson Tiller,2/13/2024,161342,76,True,nick170708!,2024-03-05T13:15:17Z,"trap soul,r&b",TrapSoul/RCA Records,0.803,0.512,9,-6.871,0,0.066,0.128,0.0,0.0928,0.435,96.02,4,2024
spotify:track:79AHPJd8upvNxyK2qQcY8J,HISS,HISS,Megan Thee Stallion,1/26/2024,192818,61,True,nick170708!,2024-02-02T15:13:21Z,,Hot Girl Productions,0.745,0.663,1,-5.056,1,0.423,0.078,0.0,0.213,0.686,167.137,4,2024
spotify:track:2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),GOLDEN,Jung Kook;Latto,11/3/2023,183550,84,True,nick170708!,2024-01-02T00:54:48Z,k-pop,BIGHIT MUSIC,0.79,0.831,11,-4.185,1,0.044,0.312,0.0,0.0797,0.872,124.987,4,2024
spotify:track:331l3xABO0HMr1Kkyh2LZq,I Don't Wanna Wait,I Don't Wanna Wait,David Guetta;OneRepublic,4/5/2024,149667,81,False,nick170708!,2024-04-12T12:52:29Z,"edm,soft pop",Parlophone UK,0.681,0.714,1,-4.617,0,0.0309,0.0375,0.0,0.232,0.554,129.976,4,2024
spotify:track:5QMrH5nszZZR3nefIj6Mar,Defying Gravity,Wicked: The Soundtrack,Cynthia Erivo;Ariana Grande,11/22/2024,459766,79,False,nick170708!,2024-11-27T19:22:52Z,"musicals,pop",Universal Studios and Republic Records,0.31,0.303,1,-10.345,1,0.0344,0.527,0.0,0.0436,0.208,148.419,4,2024
spotify:track:22DH8NChecsgPxDjA4pqer,Tough,Tough,Quavo;Lana Del Rey,7/3/2024,188828,71,False,nick170708!,2024-07-03T18:34:19Z,,Quality Control Music/Motown Records,0.582,0.557,8,-7.981,0,0.101,0.452,1.87e-05,0.121,0.211,84.989,4,2024
spotify:track:0nj9Bq5sHDiTxSHunhgkFb,squabble up,GNX,Kendrick Lamar,11/22/2024,157992,80,True,nick170708!,2024-11-27T04:41:23Z,"hip hop,west coast hip hop","pgLang, under exclusive license to Interscope Records",0.874,0.672,0,-5.568,1,0.198,0.0206,0.0,0.0783,0.711,103.921,4,2024
spotify:track:7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),BAND4BAND (feat. Lil Baby),Central Cee;Lil Baby,5/23/2024,140733,73,True,nick170708!,2024-07-03T12:01:40Z,"uk drill,drill,uk grime",Columbia,0.882,0.764,11,-5.241,1,0.204,0.359,0.0,0.119,0.886,140.113,4,2024
spotify:track:3eh51r6rFWAlGQRlHx9QnQ,Push Ups,Push Ups,Drake,4/19/2024,232774,71,True,nick170708!,2024-04-20T04:05:20Z,rap,OVO/Republic,0.598,0.696,2,-4.789,1,0.112,0.0153,0.0,0.219,0.209,91.057,4,2024
spotify:track:6uTPdRrEDeH8Fyg5L5qmeU,Never Lose Me,Never Lose Me,Flo Milli,11/30/2023,125901,71,True,nick170708!,2024-01-26T05:11:06Z,,'94 Sounds/RCA Records,0.781,0.567,1,-7.857,1,0.0969,0.0504,0.0,0.0981,0.0743,121.964,4,2024
spotify:track:19RybK6XDbAVpcdxSbZL1o,Apple,BRAT,Charli xcx,6/7/2024,151739,77,False,nick170708!,2024-08-02T17:49:26Z,"hyperpop,art pop",Atlantic Records,0.804,0.957,0,-5.452,1,0.034,0.125,0.0174,0.114,0.962,126.035,4,2024
